X,Y
0.00000,3380.000
0.07206,3510.229
0.14413,3488.779
0.21619,3574.386
0.28825,3671.508
0.36032,3661.417
0.43238,3784.886
0.50444,3849.817
0.57651,3893.795
0.64857,3931.281
0.72063,4088.271
0.79270,4267.563
0.86476,4413.005
0.93683,4528.492
1.00889,4601.552
1.08095,4690.950
1.15302,4780.550
1.22508,4801.550
1.29714,4854.550
1.36921,4940.250
1.44127,5004.600
1.51333,5050.750
1.58540,5029.550
1.65746,5005.650
1.72952,4993.200
1.80159,4977.750
1.87365,4976.800
1.94571,4883.600
2.01778,4726.050
2.08984,4604.450
2.16190,4539.050
2.23397,4595.250
2.30603,4671.950
2.37810,4793.550
2.45016,4813.500
2.52222,4687.800
2.59429,4538.657
2.66635,4475.581
2.73841,4529.542
2.81048,4490.649
2.88254,4704.063
2.95460,5010.445
3.02667,5106.852
3.09873,5337.620
3.17079,5420.512
3.24286,5388.760
3.31492,5353.515
3.38698,5393.633
3.45905,5690.553
3.53111,5930.164
3.60317,5965.897
3.67524,5866.458
3.74730,5787.124
3.81937,5596.795
3.89143,5352.237
3.96349,5236.880
4.03556,5010.594
4.10762,5234.477
4.17968,5553.256
4.25175,5931.972
4.32381,5985.979
4.39587,5792.321
4.46794,5395.259
4.54000,5049.809
4.61206,4821.891
4.68413,4627.668
4.75619,4290.562
4.82825,3668.680
