X,Y
0.00000,3280.000
0.07206,3464.069
0.14413,3703.699
0.21619,4028.768
0.28825,4262.347
0.36032,4559.281
0.43238,4830.121
0.50444,5051.551
0.57651,5332.384
0.64857,5573.455
0.72063,5671.043
0.79270,5748.531
0.86476,5868.296
0.93683,6060.802
1.00889,6059.326
1.08095,6149.530
1.15302,6137.723
1.22508,6157.198
1.29714,6060.837
1.36921,5981.265
1.44127,5823.210
1.51333,5867.248
1.58540,5629.569
1.65746,5548.042
1.72952,5571.000
1.80159,5382.046
1.87365,5257.739
1.94571,5163.490
2.01778,4867.871
2.08984,4396.188
2.16190,3841.966
