X,Y
0.00000,3842.000
0.07206,4028.288
0.14413,4217.018
0.21619,4429.093
0.28825,4526.740
0.36032,4602.235
0.43238,4755.030
0.50444,5079.542
0.57651,5173.789
0.64857,5293.557
0.72063,5381.475
0.79270,5437.826
0.86476,5471.509
0.93683,5432.876
1.00889,5493.263
1.08095,5379.500
1.15302,5351.331
1.22508,5364.350
1.29714,5378.453
1.36921,5255.875
1.44127,5170.475
1.51333,5035.982
1.58540,4785.309
1.65746,4696.826
1.72952,4626.660
1.80159,4561.200
1.87365,4526.716
1.94571,4300.546
2.01778,4049.795
2.08984,3798.000
2.16190,3765.000
