X,Y
0.00000,1885.000
0.07206,2454.200
0.14413,2771.880
0.21619,3150.640
0.28825,3426.480
0.36032,3453.000
0.43238,3779.920
0.50444,3870.840
0.57651,3947.800
0.64857,4059.080
0.72063,4064.000
0.79270,4179.480
0.86476,4241.320
0.93683,4375.040
1.00889,4526.640
1.08095,4551.000
1.15302,4856.549
1.22508,4963.989
1.29714,5077.671
1.36921,4910.495
1.44127,4685.433
1.51333,4610.801
1.58540,4599.179
1.65746,4420.940
1.72952,4533.935
1.80159,4626.940
1.87365,4532.742
1.94571,4580.687
2.01778,4649.284
2.08984,4559.018
2.16190,4445.521
2.23397,4317.461
2.30603,3832.349
2.37810,3320.490
2.45016,2704.525
