X,Y
0.00000,2133.000
0.07206,2266.307
0.14413,2558.807
0.21619,2639.755
0.28825,2663.635
0.36032,2812.917
0.43238,2973.010
0.50444,2997.086
0.57651,3006.386
0.64857,2771.807
0.72063,2630.114
0.79270,2570.590
0.86476,2794.402
0.93683,2867.110
1.00889,3204.154
1.08095,3416.996
1.15302,3699.441
1.22508,3958.852
1.29714,4129.471
1.36921,4217.253
1.44127,4348.148
1.51333,4250.349
1.58540,4253.483
1.65746,4215.034
1.72952,4318.266
1.80159,4160.238
1.87365,4173.019
1.94571,4390.791
2.01778,4153.962
2.08984,4185.646
2.16190,4211.256
2.23397,4286.606
2.30603,4371.301
2.37810,4357.826
2.45016,4407.405
2.52222,4098.140
2.59429,3665.635
2.66635,3240.268
