X,Y
0.00000,1519.000
0.07206,1738.719
0.14413,1922.611
0.21619,2299.445
0.28825,2788.806
0.36032,3122.726
0.43238,3456.166
0.50444,3646.210
0.57651,3951.729
0.64857,4119.534
0.72063,4140.493
0.79270,4270.713
0.86476,4380.583
0.93683,4565.268
1.00889,4618.880
1.08095,5036.680
1.15302,5531.960
1.22508,6011.920
1.29714,6409.640
1.36921,6775.200
1.44127,6987.560
1.51333,7734.800
1.58540,8313.240
1.65746,8266.040
1.72952,8464.269
1.80159,8254.377
1.87365,8328.489
1.94571,8050.134
2.01778,7868.944
2.08984,7906.450
