X,Y
0.00000,2748.000
0.07206,2776.049
0.14413,2913.738
0.21619,3094.157
0.28825,3058.703
0.36032,3241.949
0.43238,3256.980
0.50444,3365.626
0.57651,3428.381
0.64857,3491.226
0.72063,3565.926
0.79270,3528.542
0.86476,3566.762
0.93683,3869.687
1.00889,4002.916
1.08095,4141.269
1.15302,4553.565
1.22508,4740.493
1.29714,4640.777
1.36921,4896.867
1.44127,5219.150
1.51333,5590.086
1.58540,5679.637
1.65746,5811.635
1.72952,5670.731
1.80159,5549.257
1.87365,5387.778
1.94571,5194.652
2.01778,5017.564
2.08984,5152.012
2.16190,4907.784
2.23397,4770.797
2.30603,4609.958
2.37810,4452.725
2.45016,4394.943
2.52222,4635.927
2.59429,5184.500
2.66635,5576.520
2.73841,5825.741
2.81048,6190.108
2.88254,6494.113
2.95460,6300.500
3.02667,6512.717
3.09873,6363.439
3.17079,6210.070
3.24286,6072.493
3.31492,5738.681
3.38698,5140.768
3.45905,4332.475
3.53111,3913.154
3.60317,3367.518
