X,Y
0.00000,2389.000
0.07206,2466.438
0.14413,2470.677
0.21619,2569.601
0.28825,2695.584
0.36032,2896.733
0.43238,3051.881
0.50444,3209.046
0.57651,3511.417
0.64857,3747.918
0.72063,4278.749
0.79270,4793.473
0.86476,5432.997
0.93683,5964.488
1.00889,6496.290
1.08095,6630.889
1.15302,6505.866
1.22508,6681.190
1.29714,6613.434
1.36921,6611.148
1.44127,6692.975
1.51333,6398.958
1.58540,6146.542
1.65746,5810.466
1.72952,5361.483
1.80159,4729.011
1.87365,4256.563
1.94571,4018.567
2.01778,3768.667
2.08984,3569.267
2.16190,3641.927
2.23397,3511.475
2.30603,3272.859
2.37810,2928.014
2.45016,2773.252
2.52222,2767.999
