X,Y
0.00000,3012.000
0.07206,3538.082
0.14413,3906.376
0.21619,4069.439
0.28825,3921.266
0.36032,3849.526
0.43238,3853.198
0.50444,3781.774
0.57651,3831.494
0.64857,4012.907
0.72063,4416.665
0.79270,4688.584
0.86476,4900.900
0.93683,5069.819
1.00889,4938.351
1.08095,4826.562
1.15302,4574.852
1.22508,4380.601
1.29714,4445.790
1.36921,4204.041
1.44127,4285.116
1.51333,4393.113
1.58540,4419.323
1.65746,4585.562
1.72952,4910.447
1.80159,4904.765
1.87365,5016.868
1.94571,5220.849
2.01778,5054.637
2.08984,5075.137
2.16190,4766.022
2.23397,4606.016
