X,Y
0.00000,3980.000
0.07206,4703.294
0.14413,5099.562
0.21619,5455.820
0.28825,5403.761
0.36032,5429.180
0.43238,5471.777
0.50444,5831.240
0.57651,6149.136
0.64857,6736.472
0.72063,7394.274
0.79270,7777.302
0.86476,7966.339
0.93683,7761.079
1.00889,7778.393
1.08095,7767.528
1.15302,7717.779
1.22508,7975.648
1.29714,7682.166
1.36921,7587.521
1.44127,7266.283
1.51333,7153.967
1.58540,7074.409
1.65746,7065.470
1.72952,6914.443
1.80159,6563.056
1.87365,6294.528
1.94571,6062.789
2.01778,5891.927
2.08984,5887.639
2.16190,5819.841
2.23397,5772.013
2.30603,5295.407
2.37810,4525.153
2.45016,3460.276
