X,Y
0.00000,1784.000
0.07206,2143.887
0.14413,2416.127
0.21619,2528.674
0.28825,2543.524
0.36032,2511.880
0.43238,2571.143
0.50444,2880.967
0.57651,3192.883
0.64857,3320.092
0.72063,3677.188
0.79270,3591.961
0.86476,3669.646
0.93683,3711.758
1.00889,3765.077
1.08095,3849.700
1.15302,3822.829
1.22508,3926.257
1.29714,4120.142
1.36921,4297.801
1.44127,4529.265
1.51333,4746.067
1.58540,4869.778
1.65746,4944.103
1.72952,5050.352
1.80159,5111.817
1.87365,4967.986
1.94571,4836.497
2.01778,4806.188
2.08984,4977.207
2.16190,5131.062
2.23397,5295.947
2.30603,5103.503
2.37810,4668.476
2.45016,4307.422
