X,Y
0.00000,2105.000
0.07206,2453.686
0.14413,2759.596
0.21619,3090.014
0.28825,3125.531
0.36032,3210.043
0.43238,3255.228
0.50444,3310.506
0.57651,3296.629
0.64857,3285.191
0.72063,3301.307
0.79270,3272.358
0.86476,3309.688
0.93683,3258.398
1.00889,3166.749
1.08095,3098.378
1.15302,3134.115
1.22508,3186.765
1.29714,3389.457
1.36921,3635.086
1.44127,3734.414
1.51333,3814.418
1.58540,3945.101
1.65746,3996.858
1.72952,4080.803
1.80159,4184.688
1.87365,4382.004
1.94571,4361.210
2.01778,4231.314
2.08984,4121.348
2.16190,4175.510
2.23397,4318.733
2.30603,4310.596
2.37810,4319.415
2.45016,4413.182
2.52222,4781.923
2.59429,5254.394
2.66635,5589.938
2.73841,5882.614
2.81048,5811.759
2.88254,5709.855
2.95460,5523.894
3.02667,5555.586
3.09873,5508.627
3.17079,5405.185
3.24286,5213.511
3.31492,5019.681
3.38698,4921.052
3.45905,4592.567
3.53111,4226.851
