X,Y
0.00000,2218.000
0.07206,2874.623
0.14413,3724.109
0.21619,4610.689
0.28825,5138.918
0.36032,5546.941
0.43238,5891.818
0.50444,6252.454
0.57651,6527.115
0.64857,6728.843
0.72063,7020.539
0.79270,7350.293
0.86476,7607.959
0.93683,8031.118
1.00889,8049.076
1.08095,7857.833
1.15302,7933.428
1.22508,8098.351
1.29714,8142.070
1.36921,8109.237
1.44127,8130.179
1.51333,8216.392
1.58540,8174.596
1.65746,7761.355
1.72952,7612.283
1.80159,7648.140
1.87365,8676.114
1.94571,9051.986
2.01778,9124.579
2.08984,8773.691
