X,Y
0.00000,936.000
0.07206,1047.137
0.14413,1146.500
0.21619,1249.364
0.28825,1413.735
0.36032,1338.820
0.43238,1399.084
0.50444,1450.083
0.57651,1520.907
0.64857,1444.582
0.72063,1464.269
0.79270,1482.109
0.86476,1442.043
0.93683,1452.981
1.00889,1430.328
1.08095,1527.993
1.15302,1556.527
1.22508,1507.814
1.29714,1754.304
1.36921,1910.225
1.44127,2048.624
1.51333,2113.429
1.58540,2074.272
1.65746,1961.403
1.72952,1788.023
1.80159,1673.974
1.87365,1606.979
1.94571,1686.143
2.01778,1711.305
2.08984,1630.929
2.16190,1572.272
2.23397,1584.520
2.30603,1568.949
2.37810,1539.263
2.45016,1600.277
2.52222,1644.971
2.59429,1771.355
2.66635,1873.279
2.73841,1964.482
2.81048,1999.410
2.88254,1843.951
2.95460,1923.326
3.02667,1833.482
3.09873,1872.048
3.17079,1858.103
3.24286,1934.965
3.31492,1801.925
3.38698,1811.757
3.45905,1652.643
3.53111,1670.693
3.60317,1675.194
3.67524,1698.792
3.74730,1872.601
3.81937,1995.792
3.89143,1995.437
3.96349,2043.843
4.03556,2037.461
4.10762,2136.067
4.17968,2281.744
4.25175,2500.839
4.32381,2535.124
