X,Y
0.00000,5564.000
0.07206,6773.987
0.14413,7801.443
0.21619,8395.557
0.28825,9072.183
0.36032,9709.765
0.43238,10339.336
0.50444,11519.332
0.57651,12220.013
0.64857,12572.155
0.72063,13036.568
0.79270,13720.235
0.86476,13977.762
0.93683,14773.467
1.00889,15561.567
1.08095,16014.639
1.15302,16195.794
1.22508,16383.000
1.29714,16276.209
1.36921,16150.854
1.44127,16098.002
1.51333,15737.622
1.58540,15122.216
1.65746,14829.824
1.72952,14228.604
1.80159,13632.467
1.87365,13109.603
1.94571,12199.802
2.01778,11770.767
2.08984,11374.097
2.16190,11428.403
2.23397,11149.797
2.30603,10671.024
2.37810,10419.847
2.45016,9775.781
2.52222,9465.865
2.59429,8931.032
2.66635,8842.376
2.73841,8488.464
2.81048,7861.487
2.88254,7194.964
2.95460,6380.455
3.02667,5357.522
