X,Y
0.00000,3870.000
0.07206,4075.194
0.14413,4529.700
0.21619,4808.012
0.28825,5103.477
0.36032,5289.817
0.43238,5469.602
0.50444,5671.480
0.57651,5647.012
0.64857,5726.381
0.72063,5729.823
0.79270,5724.967
0.86476,5516.700
0.93683,5367.054
1.00889,5321.631
1.08095,5224.774
1.15302,5166.380
1.22508,5183.480
1.29714,5065.800
1.36921,5219.190
1.44127,5227.490
1.51333,5212.230
1.58540,4883.980
1.65746,4857.610
1.72952,4641.840
1.80159,4521.720
1.87365,4539.340
1.94571,4555.160
2.01778,4572.400
2.08984,4710.980
2.16190,4646.280
2.23397,4933.780
2.30603,4985.110
2.37810,4750.240
2.45016,4841.080
2.52222,4652.380
2.59429,4481.900
2.66635,4519.760
2.73841,4259.720
2.81048,3832.580
2.88254,4084.374
2.95460,4375.455
3.02667,4662.318
3.09873,4543.412
3.17079,4365.836
3.24286,4158.993
