X,Y
0.00000,2471.000
0.07206,2687.478
0.14413,2825.704
0.21619,2853.739
0.28825,2997.560
0.36032,3171.687
0.43238,3215.216
0.50444,3345.169
0.57651,3500.608
0.64857,3632.544
0.72063,3716.515
0.79270,3785.040
0.86476,3893.652
0.93683,3702.287
1.00889,3818.451
1.08095,3698.807
1.15302,3694.876
1.22508,3727.719
1.29714,3689.508
1.36921,3560.384
1.44127,3620.830
1.51333,3700.446
1.58540,3722.936
1.65746,3766.040
1.72952,3761.280
1.80159,3846.990
1.87365,3810.678
1.94571,3713.031
2.01778,3391.307
2.08984,3265.644
2.16190,3190.020
2.23397,3000.990
2.30603,2726.958
2.37810,2465.346
