X,Y
0.00000,1641.000
0.07206,1640.060
0.14413,1840.601
0.21619,1960.490
0.28825,2033.898
0.36032,2141.295
0.43238,2206.443
0.50444,2300.637
0.57651,2319.872
0.64857,2276.952
0.72063,2298.072
0.79270,2431.327
0.86476,2542.944
0.93683,2485.962
1.00889,2442.347
1.08095,2503.134
1.15302,2588.745
1.22508,2501.596
1.29714,2532.806
1.36921,2509.432
1.44127,2424.043
1.51333,2436.495
1.58540,2522.982
1.65746,2572.258
1.72952,2674.070
1.80159,2589.781
1.87365,2460.002
1.94571,2477.655
2.01778,2434.034
2.08984,2361.481
2.16190,2313.194
2.23397,2223.284
2.30603,2271.554
2.37810,2251.978
2.45016,2257.367
2.52222,2266.528
2.59429,2277.014
2.66635,2252.138
2.73841,2158.796
2.81048,2187.400
2.88254,2216.400
2.95460,2166.200
3.02667,2086.200
3.09873,1996.400
3.17079,1898.000
3.24286,1833.400
3.31492,1668.800
3.38698,1522.600
3.45905,1461.400
3.53111,1358.800
