X,Y
0.00000,3059.000
0.07206,2915.010
0.14413,2937.391
0.21619,2794.167
0.28825,2764.181
0.36032,2751.875
0.43238,2713.372
0.50444,2641.055
0.57651,2493.009
0.64857,2371.463
0.72063,2256.740
0.79270,2225.481
0.86476,2291.563
0.93683,2272.623
1.00889,2352.281
1.08095,2311.502
1.15302,2299.897
1.22508,2241.333
1.29714,2177.018
1.36921,2263.741
1.44127,2217.198
1.51333,2077.115
1.58540,2082.652
1.65746,1958.379
1.72952,1830.128
1.80159,1685.240
1.87365,1636.742
1.94571,1613.231
2.01778,1684.290
2.08984,1795.165
2.16190,1838.692
2.23397,1967.177
2.30603,1988.295
2.37810,2044.227
2.45016,2026.135
2.52222,2164.620
2.59429,2010.804
2.66635,1952.573
2.73841,2007.951
2.81048,2121.770
2.88254,1907.451
2.95460,2015.165
3.02667,1856.617
3.09873,2037.298
3.17079,1969.725
3.24286,2045.149
3.31492,1970.699
3.38698,1901.758
3.45905,1721.608
3.53111,1613.981
