X,Y
0.00000,1718.000
0.07206,1826.540
0.14413,2034.512
0.21619,2246.561
0.28825,2470.949
0.36032,2819.197
0.43238,2869.477
0.50444,3013.944
0.57651,3092.624
0.64857,3295.615
0.72063,3355.491
0.79270,3227.390
0.86476,3198.348
0.93683,3288.519
1.00889,3191.116
1.08095,3224.888
1.15302,3270.564
1.22508,3518.766
1.29714,3550.033
1.36921,3607.904
1.44127,3633.518
1.51333,3734.552
1.58540,3820.550
1.65746,3829.799
1.72952,4025.041
1.80159,4240.004
1.87365,4469.081
1.94571,4610.000
2.01778,4786.651
2.08984,5024.050
2.16190,5116.492
2.23397,4897.986
2.30603,4950.618
2.37810,4951.339
2.45016,5114.922
2.52222,4930.692
2.59429,4727.745
2.66635,4631.973
2.73841,4610.437
2.81048,4681.121
2.88254,4690.181
2.95460,4858.317
3.02667,4930.988
3.09873,4797.819
3.17079,4538.430
3.24286,4125.336
3.31492,3644.347
3.38698,3395.017
3.45905,3043.180
3.53111,2885.671
3.60317,2731.937
