X,Y
0.00000,7633.000
0.07206,8005.515
0.14413,8635.647
0.21619,8696.015
0.28825,8880.201
0.36032,9198.945
0.43238,9474.579
0.50444,9477.926
0.57651,9212.389
0.64857,9500.550
0.72063,9463.816
0.79270,9486.879
0.86476,9580.669
0.93683,9568.071
1.00889,9697.000
1.08095,9652.352
1.15302,9782.534
1.22508,9718.092
1.29714,9735.529
1.36921,9674.769
1.44127,9640.783
1.51333,9800.571
1.58540,9944.426
1.65746,9938.247
1.72952,9982.343
1.80159,10049.194
1.87365,10114.124
1.94571,10145.440
2.01778,10173.188
2.08984,10047.229
2.16190,10283.695
2.23397,10127.260
2.30603,9717.980
2.37810,9526.911
2.45016,9471.051
2.52222,9407.557
2.59429,9260.428
2.66635,9309.969
2.73841,9382.694
2.81048,9563.420
2.88254,9475.076
2.95460,9791.169
3.02667,9354.630
3.09873,9327.243
3.17079,9101.326
3.24286,9258.825
3.31492,8960.695
3.38698,8773.204
3.45905,8483.600
3.53111,8114.394
3.60317,7982.692
3.67524,7843.059
3.74730,7694.610
3.81937,7636.276
