X,Y
0.00000,2464.000
0.07206,2619.217
0.14413,2722.609
0.21619,2682.652
0.28825,2829.167
0.36032,2736.027
0.43238,2831.624
0.50444,2799.975
0.57651,2773.016
0.64857,2937.410
0.72063,2902.581
0.79270,2938.071
0.86476,2942.960
0.93683,3143.613
1.00889,3082.624
1.08095,3190.400
1.15302,3145.425
1.22508,3339.222
1.29714,3368.619
1.36921,3480.259
1.44127,3583.677
1.51333,3727.538
1.58540,3760.178
1.65746,3684.631
1.72952,3689.717
1.80159,3658.275
1.87365,3770.369
1.94571,3737.329
2.01778,3756.241
2.08984,3758.618
2.16190,3780.694
2.23397,3826.140
2.30603,3738.816
2.37810,3679.153
2.45016,3838.055
2.52222,3893.089
2.59429,3878.475
2.66635,3801.594
2.73841,3721.922
2.81048,3696.344
2.88254,3612.823
2.95460,3568.477
3.02667,3518.857
3.09873,3297.702
3.17079,3253.707
3.24286,3124.824
3.31492,2963.877
3.38698,2909.990
3.45905,2891.256
