X,Y
0.00000,1349.000
0.07206,1683.617
0.14413,2225.733
0.21619,2968.318
0.28825,3614.105
0.36032,3995.473
0.43238,4094.940
0.50444,4050.238
0.57651,4187.612
0.64857,3956.973
0.72063,3649.313
0.79270,3350.044
0.86476,3112.969
0.93683,3160.985
1.00889,3245.640
1.08095,3215.400
1.15302,3068.465
1.22508,3150.053
1.29714,3369.139
1.36921,3631.257
1.44127,3848.506
1.51333,3923.931
1.58540,3987.868
1.65746,3965.866
1.72952,3893.397
1.80159,3803.599
1.87365,3688.183
1.94571,3507.434
2.01778,3428.685
2.08984,3556.913
2.16190,3742.850
2.23397,3987.923
2.30603,3791.029
2.37810,3738.725
2.45016,3689.282
2.52222,3635.218
2.59429,3806.719
2.66635,3767.417
2.73841,3830.603
2.81048,3870.491
2.88254,3881.970
2.95460,4001.886
3.02667,4198.837
3.09873,4306.404
3.17079,4251.085
3.24286,4105.723
3.31492,3778.711
3.38698,3377.451
3.45905,2922.206
3.53111,2580.600
3.60317,2590.265
3.67524,2758.218
3.74730,2896.697
3.81937,2974.387
3.89143,3090.441
3.96349,3046.851
4.03556,3037.572
4.10762,2921.009
4.17968,2778.451
4.25175,2611.542
4.32381,2454.821
4.39587,2361.059
4.46794,2266.406
4.54000,2196.571
4.61206,2108.649
4.68413,2020.235
4.75619,2091.256
4.82825,2241.529
4.90032,2312.395
4.97238,2563.087
5.04444,2856.690
5.11651,3073.953
5.18857,3322.983
5.26063,3353.348
5.33270,3292.067
5.40476,3393.053
5.47683,3364.664
5.54889,3082.015
5.62095,2598.146
5.69302,2270.027
5.76508,1994.541
5.83714,1757.016
