X,Y
0.00000,2136.000
0.07206,2135.576
0.14413,2289.969
0.21619,2510.321
0.28825,2863.266
0.36032,3410.760
0.43238,3646.686
0.50444,3943.937
0.57651,4117.969
0.64857,4376.886
0.72063,4659.194
0.79270,4860.448
0.86476,4972.963
0.93683,5139.539
1.00889,5330.798
1.08095,5471.178
1.15302,5617.286
1.22508,5753.499
1.29714,5686.249
1.36921,5676.400
1.44127,5672.093
1.51333,5668.958
1.58540,5399.556
1.65746,5696.799
1.72952,5727.564
1.80159,5874.005
1.87365,5913.823
1.94571,5993.056
2.01778,6062.838
2.08984,6089.435
2.16190,6050.423
2.23397,5823.134
2.30603,5840.926
2.37810,5792.404
2.45016,5816.956
2.52222,5618.808
2.59429,5523.012
2.66635,5393.110
2.73841,5209.051
2.81048,5141.577
2.88254,5106.618
2.95460,5082.321
3.02667,4979.244
3.09873,4864.542
3.17079,4847.143
3.24286,4959.574
3.31492,5042.410
3.38698,4921.264
3.45905,4758.090
3.53111,4340.066
3.60317,4016.180
3.67524,3434.822
3.74730,2900.179
