X,Y
0.00000,2468.000
0.07206,2723.503
0.14413,3211.297
0.21619,3433.945
0.28825,3580.875
0.36032,3643.129
0.43238,3661.361
0.50444,3596.098
0.57651,3691.503
0.64857,3656.544
0.72063,3612.049
0.79270,3564.483
0.86476,3676.486
0.93683,3774.288
1.00889,3754.221
1.08095,3906.125
1.15302,3840.554
1.22508,3746.321
1.29714,3665.294
1.36921,3665.144
1.44127,3882.705
1.51333,3993.154
1.58540,4207.500
1.65746,4330.549
1.72952,4522.349
1.80159,4614.265
1.87365,4644.200
1.94571,4558.760
2.01778,4663.752
2.08984,4716.608
2.16190,4784.979
2.23397,4856.985
2.30603,4860.639
2.37810,4963.784
2.45016,5180.218
2.52222,5283.571
2.59429,5307.513
2.66635,5326.576
2.73841,5314.653
2.81048,5138.567
2.88254,4976.232
2.95460,4851.223
3.02667,4839.527
3.09873,4887.023
3.17079,4985.430
3.24286,4875.810
3.31492,4926.382
3.38698,4621.362
3.45905,4450.826
3.53111,4229.062
3.60317,3950.062
3.67524,3698.971
3.74730,3602.588
3.81937,3664.004
3.89143,3730.139
3.96349,3799.558
4.03556,3786.070
4.10762,3714.216
4.17968,3592.236
4.25175,3554.348
4.32381,3359.461
4.39587,3233.062
4.46794,3136.448
4.54000,2978.841
4.61206,2613.737
