X,Y
0.00000,2441.000
0.07206,2766.997
0.14413,3013.169
0.21619,3208.203
0.28825,3285.143
0.36032,3423.218
0.43238,3625.306
0.50444,3677.659
0.57651,3710.535
0.64857,3765.635
0.72063,3877.733
0.79270,4089.724
0.86476,4208.468
0.93683,4284.765
1.00889,4244.243
1.08095,4247.355
1.15302,4266.304
1.22508,4307.521
1.29714,4486.423
1.36921,4372.898
1.44127,4366.576
1.51333,4301.525
1.58540,4410.210
1.65746,4539.039
1.72952,4621.889
1.80159,4643.081
1.87365,4918.640
1.94571,5231.480
2.01778,5323.840
2.08984,5429.320
2.16190,5485.160
2.23397,5414.200
2.30603,5449.040
2.37810,5516.000
2.45016,5486.440
