X,Y
0.00000,1315.000
0.07206,1505.184
0.14413,1705.697
0.21619,1862.731
0.28825,1842.824
0.36032,2010.144
0.43238,1943.864
0.50444,2039.536
0.57651,2027.325
0.64857,2078.490
0.72063,2129.245
0.79270,2118.710
0.86476,2104.184
0.93683,2058.605
1.00889,2122.916
1.08095,2007.762
1.15302,2114.931
1.22508,2090.199
1.29714,1997.696
1.36921,1904.318
1.44127,1964.647
1.51333,2045.208
1.58540,2142.245
1.65746,2201.128
1.72952,2315.249
1.80159,2258.566
1.87365,2225.473
1.94571,2182.271
2.01778,2360.589
2.08984,2413.089
2.16190,2487.920
2.23397,2584.389
2.30603,2672.724
2.37810,2609.392
2.45016,2602.767
2.52222,2578.484
2.59429,2548.026
2.66635,2503.402
2.73841,2413.097
2.81048,2267.986
2.88254,2150.717
2.95460,2168.819
3.02667,2207.651
3.09873,2160.226
3.17079,2116.553
3.24286,1996.915
3.31492,1860.714
3.38698,1684.613
3.45905,1665.510
3.53111,1667.884
3.60317,1733.528
3.67524,1785.494
3.74730,1793.013
3.81937,1771.198
3.89143,1734.245
3.96349,1708.404
4.03556,1641.558
4.10762,1641.864
4.17968,1526.926
4.25175,1451.658
4.32381,1412.500
4.39587,1425.880
4.46794,1565.180
4.54000,1657.780
4.61206,1674.120
4.68413,1702.900
