X,Y
0.00000,1868.000
0.07206,2034.596
0.14413,2212.770
0.21619,2348.523
0.28825,2383.530
0.36032,2381.013
0.43238,2381.709
0.50444,2369.106
0.57651,2448.768
0.64857,2562.489
0.72063,2950.302
0.79270,3171.302
0.86476,3370.275
0.93683,3310.779
1.00889,3128.521
1.08095,3053.322
1.15302,3025.595
1.22508,3191.924
1.29714,3423.148
1.36921,3483.295
1.44127,3525.107
1.51333,3473.473
1.58540,3491.050
1.65746,3320.491
1.72952,3302.903
1.80159,3246.957
1.87365,3206.048
1.94571,3200.349
2.01778,3221.834
2.08984,3147.737
2.16190,3156.270
2.23397,3070.644
2.30603,3030.771
2.37810,2975.130
2.45016,2942.106
2.52222,2948.579
2.59429,3039.196
2.66635,3198.225
2.73841,3472.863
2.81048,3546.841
2.88254,3402.598
2.95460,3298.861
3.02667,3264.352
3.09873,3301.474
3.17079,3208.953
3.24286,3002.078
3.31492,2938.380
3.38698,2959.906
3.45905,2937.140
3.53111,3080.625
3.60317,3296.502
3.67524,3354.560
3.74730,3327.604
3.81937,3336.925
3.89143,3322.132
3.96349,3229.884
4.03556,3236.987
4.10762,3146.301
4.17968,3144.534
4.25175,3154.437
4.32381,3183.188
4.39587,3269.372
4.46794,3249.351
4.54000,3245.774
4.61206,3515.655
4.68413,3435.520
4.75619,3514.045
4.82825,3609.180
4.90032,3838.404
4.97238,4003.080
5.04444,3859.956
5.11651,3567.522
5.18857,3457.098
5.26063,3471.190
5.33270,3372.181
5.40476,3067.052
5.47683,2628.044
5.54889,2243.682
5.62095,1929.185
5.69302,1815.372
