X,Y
0.00000,2880.000
0.07206,3435.418
0.14413,4206.518
0.21619,5071.555
0.28825,5420.073
0.36032,5500.495
0.43238,5344.647
0.50444,5088.088
0.57651,4813.691
0.64857,4550.175
0.72063,4270.059
0.79270,4123.365
0.86476,3955.485
0.93683,3927.289
1.00889,3909.638
1.08095,3873.266
1.15302,3839.118
1.22508,3859.642
1.29714,3957.736
1.36921,3997.454
1.44127,4037.200
1.51333,4070.180
1.58540,4000.496
1.65746,3995.828
1.72952,3841.721
1.80159,3825.900
1.87365,3756.826
1.94571,3691.088
2.01778,3726.388
2.08984,3760.084
2.16190,3738.247
2.23397,3643.062
2.30603,3608.596
2.37810,3562.467
2.45016,3523.395
2.52222,3348.142
2.59429,3298.688
2.66635,3149.138
2.73841,3045.615
2.81048,3031.624
2.88254,3095.814
2.95460,3145.152
3.02667,3236.708
3.09873,3285.970
3.17079,3282.981
3.24286,3324.883
3.31492,3377.121
3.38698,3386.094
3.45905,3226.464
3.53111,2990.145
3.60317,2816.961
3.67524,2729.934
3.74730,2726.798
