X,Y
0.00000,3824.000
0.07206,4391.064
0.14413,4948.573
0.21619,5391.223
0.28825,5894.432
0.36032,6221.936
0.43238,6517.175
0.50444,6889.120
0.57651,7196.614
0.64857,7336.460
0.72063,7273.244
0.79270,6988.397
0.86476,6495.013
0.93683,5954.915
1.00889,5672.126
1.08095,5425.057
1.15302,5037.605
1.22508,4996.326
1.29714,5018.866
1.36921,4925.655
1.44127,4852.333
1.51333,4779.176
1.58540,4754.583
1.65746,4905.349
1.72952,5144.704
1.80159,5387.992
1.87365,5533.438
1.94571,5573.974
2.01778,5624.004
2.08984,5386.124
2.16190,4962.168
2.23397,4470.097
