X,Y
0.00000,6351.000
0.07206,6828.840
0.14413,7278.519
0.21619,7788.651
0.28825,8017.643
0.36032,8266.443
0.43238,8325.840
0.50444,8223.674
0.57651,8196.820
0.64857,8249.344
0.72063,8355.557
0.79270,8312.961
0.86476,8243.112
0.93683,8241.124
1.00889,8096.164
1.08095,7844.222
1.15302,7663.233
1.22508,7444.341
1.29714,7372.750
1.36921,7456.113
1.44127,7799.199
1.51333,7958.408
1.58540,8105.519
1.65746,8103.385
1.72952,8028.946
1.80159,8470.405
1.87365,8354.861
1.94571,8445.765
2.01778,8388.666
2.08984,8253.994
2.16190,8048.905
2.23397,8312.419
2.30603,8213.169
2.37810,8376.684
2.45016,8515.219
2.52222,8414.694
2.59429,8451.001
2.66635,8485.568
2.73841,8472.059
2.81048,8520.648
2.88254,8507.877
2.95460,8429.934
3.02667,8189.975
3.09873,7830.684
3.17079,7745.104
3.24286,7591.744
3.31492,7603.380
3.38698,7591.677
3.45905,7859.401
3.53111,8192.549
3.60317,8378.473
3.67524,8170.479
3.74730,7993.597
3.81937,7550.987
3.89143,6941.985
