X,Y
0.00000,3894.000
0.07206,4175.859
0.14413,4522.958
0.21619,4627.341
0.28825,4647.044
0.36032,4796.566
0.43238,4965.783
0.50444,5027.385
0.57651,5100.800
0.64857,5062.912
0.72063,4981.754
0.79270,5161.401
0.86476,5208.211
0.93683,5200.128
1.00889,5153.700
1.08095,5139.500
1.15302,4973.950
1.22508,5108.200
1.29714,4937.250
1.36921,5021.850
1.44127,5145.850
1.51333,5171.650
1.58540,4990.250
1.65746,4977.550
1.72952,5002.773
1.80159,5295.007
1.87365,5606.924
1.94571,6047.602
2.01778,6536.121
2.08984,6749.412
2.16190,7118.870
2.23397,7161.530
2.30603,6835.850
2.37810,6367.880
2.45016,6025.250
2.52222,5636.820
2.59429,5295.322
2.66635,5330.094
2.73841,5240.855
2.81048,4946.588
2.88254,4907.761
2.95460,4766.336
3.02667,4724.646
3.09873,4510.816
3.17079,4293.390
3.24286,4158.850
