X,Y
0.00000,3831.000
0.07206,3823.597
0.14413,3804.118
0.21619,4048.462
0.28825,4058.159
0.36032,4108.417
0.43238,4197.165
0.50444,4051.169
0.57651,4206.363
0.64857,4270.955
0.72063,4078.866
0.79270,4259.990
0.86476,4240.480
0.93683,4238.390
1.00889,4401.840
1.08095,4271.850
1.15302,4409.590
1.22508,4450.960
1.29714,4540.930
1.36921,4573.160
1.44127,4757.880
1.51333,4562.740
1.58540,4392.000
1.65746,4286.160
1.72952,4325.620
1.80159,4205.730
1.87365,4130.830
1.94571,4046.264
2.01778,4019.382
2.08984,4100.750
2.16190,4184.411
2.23397,4039.207
2.30603,4108.685
2.37810,4175.618
2.45016,4351.276
2.52222,4419.821
2.59429,4467.837
2.66635,4700.753
2.73841,4742.104
2.81048,4953.271
2.88254,5232.758
2.95460,5313.900
3.02667,5520.573
3.09873,5407.418
3.17079,5531.576
3.24286,5669.140
3.31492,5794.417
3.38698,5873.436
3.45905,5815.897
3.53111,5976.338
3.60317,5965.147
3.67524,5656.986
3.74730,5730.335
3.81937,5726.790
3.89143,5666.012
