X,Y
0.00000,2392.000
0.07206,2668.422
0.14413,2777.271
0.21619,3052.748
0.28825,3240.590
0.36032,3365.676
0.43238,3511.993
0.50444,3666.606
0.57651,3721.229
0.64857,3691.107
0.72063,3864.928
0.79270,4070.447
0.86476,3989.582
0.93683,3969.696
1.00889,3999.844
1.08095,3831.342
1.15302,3713.788
1.22508,3870.398
1.29714,3720.527
1.36921,3738.755
1.44127,3661.716
1.51333,3569.674
1.58540,3612.206
1.65746,3531.833
1.72952,3589.297
1.80159,3485.631
1.87365,3399.325
1.94571,3389.511
2.01778,3453.665
2.08984,3590.543
2.16190,3546.105
2.23397,3812.569
2.30603,3832.229
2.37810,3953.502
2.45016,3775.341
2.52222,3676.490
2.59429,3793.631
2.66635,3674.522
2.73841,3651.101
2.81048,3475.502
2.88254,3253.181
2.95460,3087.259
3.02667,3174.638
3.09873,3083.691
3.17079,3153.190
3.24286,3178.940
3.31492,3145.939
3.38698,3110.755
3.45905,3115.191
3.53111,2960.705
3.60317,3023.811
3.67524,3067.304
3.74730,3167.432
3.81937,3123.174
3.89143,3117.049
3.96349,3182.358
4.03556,3270.628
4.10762,3380.843
4.17968,3327.747
4.25175,3281.186
4.32381,3363.700
4.39587,3319.352
4.46794,3352.067
4.54000,3357.017
4.61206,3348.266
4.68413,3387.777
4.75619,3330.099
4.82825,3346.747
4.90032,3142.472
4.97238,3220.129
5.04444,3215.968
5.11651,3230.480
5.18857,3196.991
5.26063,3388.731
5.33270,3299.417
5.40476,3296.678
5.47683,3297.353
5.54889,3248.480
5.62095,3181.878
5.69302,3181.896
5.76508,3175.841
5.83714,3068.928
5.90921,2984.772
5.98127,3112.215
6.05333,3215.917
