X,Y
0.00000,1090.000
0.07206,1213.446
0.14413,1496.616
0.21619,1849.606
0.28825,2110.750
0.36032,2494.139
0.43238,2673.268
0.50444,2789.012
0.57651,2649.021
0.64857,2361.765
0.72063,2249.471
0.79270,2189.705
0.86476,2398.523
0.93683,2482.860
1.00889,2464.653
1.08095,2533.311
1.15302,2693.315
1.22508,2815.438
1.29714,2803.644
1.36921,2757.133
1.44127,2691.191
1.51333,2690.693
1.58540,2765.715
1.65746,2812.155
1.72952,2947.853
1.80159,3048.258
1.87365,3183.776
1.94571,3230.799
2.01778,3132.631
2.08984,3140.837
2.16190,3231.772
2.23397,3259.740
2.30603,3508.938
2.37810,3560.767
2.45016,3694.667
2.52222,3699.563
2.59429,3741.171
2.66635,3673.706
2.73841,3703.443
2.81048,3846.081
2.88254,3978.054
2.95460,4029.892
3.02667,3974.676
3.09873,4012.622
3.17079,3667.608
3.24286,3559.549
3.31492,3505.457
3.38698,3109.347
3.45905,2743.275
3.53111,2566.920
3.60317,2538.526
3.67524,2396.795
3.74730,2319.199
3.81937,2302.416
3.89143,2319.238
3.96349,2281.223
4.03556,2244.170
4.10762,2181.301
4.17968,2147.145
4.25175,2122.233
4.32381,1990.586
4.39587,1966.365
4.46794,1973.078
4.54000,1878.080
4.61206,1867.341
