X,Y
0.00000,5922.000
0.07206,6400.320
0.14413,6776.473
0.21619,7351.596
0.28825,7627.759
0.36032,8280.097
0.43238,8685.654
0.50444,9038.301
0.57651,10006.430
0.64857,10299.338
0.72063,10572.401
0.79270,10800.827
0.86476,10771.901
0.93683,10889.984
1.00889,11237.649
1.08095,11432.661
1.15302,11661.474
1.22508,11742.474
1.29714,11623.787
1.36921,11770.045
1.44127,11721.192
1.51333,11461.195
1.58540,11169.966
1.65746,10543.026
1.72952,10095.298
1.80159,9621.843
1.87365,9074.422
1.94571,8557.340
2.01778,7834.952
2.08984,7219.708
2.16190,6626.659
2.23397,5940.111
2.30603,5496.611
2.37810,5088.228
2.45016,4861.209
2.52222,4922.805
2.59429,4811.857
2.66635,4681.109
2.73841,4586.062
2.81048,4447.420
2.88254,4314.447
2.95460,4131.141
3.02667,4059.287
3.09873,4070.482
3.17079,4200.496
3.24286,4106.355
3.31492,4000.728
3.38698,3980.230
3.45905,3786.069
3.53111,3722.859
3.60317,3567.743
3.67524,3396.630
3.74730,3046.761
3.81937,2874.118
3.89143,2436.519
