X,Y
0.00000,3347.000
0.07206,3896.186
0.14413,4247.421
0.21619,4675.155
0.28825,5107.312
0.36032,5342.297
0.43238,5528.481
0.50444,5684.335
0.57651,5799.401
0.64857,5618.066
0.72063,5683.806
0.79270,5492.349
0.86476,5484.837
0.93683,5492.249
1.00889,5349.931
1.08095,5378.517
1.15302,5253.254
1.22508,5584.783
1.29714,5763.325
1.36921,5692.752
1.44127,5625.828
1.51333,5599.179
1.58540,5451.618
1.65746,5389.333
1.72952,5335.962
1.80159,5327.766
1.87365,5393.404
1.94571,5488.368
2.01778,5565.167
2.08984,5517.305
2.16190,5429.762
2.23397,5253.732
2.30603,5230.530
2.37810,5214.498
2.45016,5239.740
2.52222,5127.353
2.59429,5188.718
2.66635,5065.571
2.73841,4972.743
2.81048,4738.093
2.88254,4489.559
2.95460,4232.777
3.02667,4098.424
3.09873,3916.942
3.17079,3876.696
3.24286,3908.683
3.31492,3876.896
3.38698,3915.771
3.45905,3933.616
3.53111,4002.019
3.60317,3914.797
3.67524,3818.102
3.74730,3485.191
3.81937,3227.852
3.89143,3094.132
3.96349,3104.073
4.03556,3107.144
4.10762,3184.989
4.17968,3069.298
4.25175,3028.763
4.32381,2792.999
4.39587,2460.288
