X,Y
0.00000,3036.000
0.07206,3771.000
0.14413,4232.000
0.21619,4799.000
0.28825,5238.000
0.36032,5424.000
0.43238,5384.000
0.50444,5363.000
0.57651,5011.000
0.64857,4724.000
0.72063,4488.000
0.79270,4273.000
0.86476,3993.000
0.93683,3938.000
1.00889,3505.000
1.08095,3413.000
1.15302,3125.000
1.22508,3062.000
1.29714,3016.000
1.36921,2981.791
1.44127,2991.444
1.51333,2904.944
1.58540,2912.320
1.65746,2983.728
1.72952,3065.212
1.80159,2983.301
1.87365,2832.843
1.94571,2728.534
2.01778,2628.203
2.08984,2569.092
2.16190,2507.392
2.23397,2310.961
2.30603,2266.929
2.37810,2248.021
2.45016,2106.560
2.52222,2050.548
2.59429,2156.863
2.66635,2177.326
2.73841,2394.236
2.81048,2401.303
2.88254,2523.102
2.95460,2608.388
3.02667,2715.039
3.09873,2900.683
3.17079,2999.415
3.24286,3011.735
3.31492,3103.010
3.38698,3254.944
3.45905,3363.488
3.53111,3425.500
3.60317,3464.333
3.67524,3499.611
3.74730,3475.196
3.81937,3471.386
3.89143,3499.617
3.96349,3555.179
4.03556,3519.308
4.10762,3429.860
4.17968,3248.619
4.25175,3145.705
4.32381,3027.445
4.39587,2906.899
4.46794,2799.067
4.54000,2792.282
4.61206,2815.618
4.68413,2644.480
4.75619,2508.329
4.82825,2525.229
4.90032,2420.537
4.97238,2384.386
5.04444,2433.318
5.11651,2457.521
5.18857,2497.773
5.26063,2445.740
5.33270,2416.238
5.40476,2362.517
5.47683,2294.584
5.54889,2159.996
5.62095,2118.939
5.69302,1943.453
5.76508,1789.109
5.83714,1616.844
5.90921,1433.507
