X,Y
0.00000,2864.000
0.07206,3608.417
0.14413,4312.709
0.21619,4984.554
0.28825,5704.905
0.36032,5900.173
0.43238,5816.542
0.50444,5809.892
0.57651,5743.476
0.64857,5790.724
0.72063,5881.130
0.79270,5793.675
0.86476,5762.453
0.93683,5591.136
1.00889,5506.572
1.08095,5545.251
1.15302,5587.353
1.22508,5616.573
1.29714,5624.942
1.36921,5682.939
1.44127,5674.165
1.51333,5568.702
1.58540,5551.743
1.65746,5357.892
1.72952,5105.936
1.80159,4798.160
1.87365,4572.111
1.94571,4288.248
2.01778,4325.727
2.08984,4243.313
2.16190,4084.731
2.23397,4181.545
2.30603,4212.623
2.37810,4178.913
2.45016,4207.311
2.52222,4289.710
2.59429,4295.471
2.66635,4204.376
2.73841,4075.951
2.81048,3978.387
2.88254,3910.583
2.95460,3725.068
3.02667,3705.981
3.09873,3787.721
3.17079,3796.541
3.24286,3933.108
3.31492,3914.107
3.38698,3949.676
3.45905,4064.206
3.53111,4062.186
3.60317,4146.800
3.67524,4332.004
3.74730,4438.662
3.81937,4569.387
3.89143,4561.246
3.96349,4506.581
4.03556,4587.155
4.10762,4504.733
4.17968,4395.275
4.25175,4490.277
4.32381,4581.673
4.39587,4681.859
4.46794,4744.493
4.54000,4758.625
4.61206,4925.043
4.68413,5012.708
4.75619,4998.361
4.82825,4918.836
4.90032,4924.281
4.97238,4866.667
5.04444,4780.699
5.11651,4775.982
5.18857,4620.639
5.26063,4460.607
5.33270,4336.580
5.40476,4161.158
5.47683,4041.532
5.54889,3941.922
5.62095,3953.745
5.69302,3970.552
5.76508,4148.211
5.83714,4033.521
5.90921,3743.309
5.98127,3426.708
6.05333,2977.985
