X,Y
0.00000,3099.000
0.07206,3317.666
0.14413,3507.166
0.21619,3598.113
0.28825,3669.409
0.36032,3682.794
0.43238,3672.154
0.50444,3598.959
0.57651,3536.167
0.64857,3555.872
0.72063,3551.558
0.79270,3720.168
0.86476,4051.794
0.93683,4347.277
1.00889,4517.403
1.08095,4565.694
1.15302,4482.527
1.22508,4441.984
1.29714,4436.520
1.36921,4263.389
1.44127,4164.489
1.51333,4009.119
1.58540,4086.986
1.65746,4375.085
1.72952,4662.716
1.80159,4833.120
1.87365,4952.042
1.94571,5034.896
2.01778,5270.837
2.08984,5362.351
2.16190,5422.538
2.23397,5410.645
2.30603,5446.914
2.37810,5593.162
2.45016,5680.475
2.52222,5596.720
2.59429,5388.253
2.66635,4968.210
2.73841,4576.229
2.81048,4426.943
2.88254,4124.481
2.95460,4083.407
3.02667,3939.793
3.09873,3811.332
3.17079,3874.573
3.24286,3762.347
3.31492,3652.621
3.38698,3559.529
3.45905,3400.869
3.53111,3195.914
3.60317,2923.759
3.67524,3050.268
3.74730,2990.295
3.81937,2744.358
3.89143,2563.771
3.96349,2188.177
4.03556,1959.100
