X,Y
0.00000,3356.000
0.07206,3286.653
0.14413,3363.249
0.21619,3390.556
0.28825,3357.953
0.36032,3321.924
0.43238,3352.680
0.50444,3396.047
0.57651,3285.054
0.64857,3110.316
0.72063,2963.298
0.79270,2872.384
0.86476,2711.252
0.93683,2653.835
1.00889,2586.589
1.08095,2617.572
1.15302,2601.776
1.22508,2778.120
1.29714,2764.993
1.36921,2868.109
1.44127,2930.560
1.51333,2976.881
1.58540,2932.119
1.65746,2960.926
1.72952,2925.841
1.80159,2805.922
1.87365,2762.033
1.94571,2708.614
2.01778,2759.217
2.08984,2756.317
2.16190,2713.408
2.23397,2702.954
2.30603,2722.274
2.37810,2899.138
2.45016,3029.046
2.52222,2995.481
2.59429,3025.758
2.66635,2950.499
2.73841,2872.105
2.81048,2865.600
2.88254,2932.270
2.95460,2835.817
3.02667,2761.192
3.09873,2702.201
3.17079,2661.148
3.24286,2722.104
3.31492,2582.814
3.38698,2618.524
3.45905,2500.368
3.53111,2447.907
3.60317,2380.455
3.67524,2263.932
3.74730,2089.851
3.81937,2030.037
3.89143,1951.701
3.96349,1742.228
4.03556,1662.414
4.10762,1526.041
4.17968,1489.737
4.25175,1468.377
4.32381,1547.331
4.39587,1569.816
4.46794,1640.718
4.54000,1611.959
4.61206,1710.387
4.68413,1829.136
4.75619,1865.870
4.82825,1830.213
4.90032,1809.491
4.97238,1772.164
5.04444,1634.740
5.11651,1536.150
5.18857,1392.655
5.26063,1409.334
5.33270,1332.577
5.40476,1328.930
5.47683,1329.757
5.54889,1272.098
5.62095,1221.948
5.69302,1248.280
