X,Y
0.00000,2342.000
0.07206,3087.661
0.14413,3755.552
0.21619,4446.575
0.28825,4544.103
0.36032,4681.942
0.43238,4799.874
0.50444,5143.028
0.57651,5227.008
0.64857,5528.583
0.72063,5666.246
0.79270,5820.944
0.86476,5928.200
0.93683,5987.465
1.00889,5996.322
1.08095,6081.129
1.15302,6135.996
1.22508,6269.240
1.29714,6123.070
1.36921,6465.213
1.44127,6630.588
1.51333,6986.300
1.58540,7359.773
1.65746,7697.255
1.72952,8227.188
1.80159,8543.279
1.87365,8786.744
1.94571,8529.845
2.01778,8234.845
2.08984,7946.083
2.16190,7918.260
2.23397,7963.760
2.30603,8012.442
2.37810,7906.675
2.45016,8532.212
2.52222,8986.724
2.59429,8998.354
2.66635,8594.889
2.73841,8197.779
2.81048,7784.815
2.88254,7738.255
2.95460,7695.898
3.02667,7440.903
3.09873,7387.580
3.17079,7234.410
3.24286,7026.759
3.31492,6789.161
3.38698,6636.359
3.45905,6312.005
3.53111,5994.438
3.60317,5936.520
3.67524,6246.120
3.74730,6187.521
3.81937,6077.343
3.89143,6111.393
3.96349,5858.127
4.03556,5740.449
4.10762,5709.528
4.17968,5329.654
4.25175,5214.946
4.32381,5217.183
4.39587,5288.848
4.46794,5419.775
4.54000,5677.901
4.61206,5824.627
4.68413,5632.543
4.75619,5396.126
4.82825,5143.271
4.90032,4846.459
4.97238,4653.828
5.04444,4455.713
5.11651,4391.264
5.18857,4348.760
5.26063,4377.772
5.33270,4371.097
5.40476,4239.005
5.47683,4089.279
5.54889,3902.192
5.62095,3532.072
5.69302,3043.378
5.76508,2324.693
5.83714,1843.517
