X,Y
0.00000,1692.000
0.07206,1995.223
0.14413,2304.194
0.21619,2501.140
0.28825,2621.087
0.36032,2711.121
0.43238,2732.220
0.50444,2872.954
0.57651,2979.853
0.64857,3166.509
0.72063,3228.892
0.79270,3190.402
0.86476,3230.514
0.93683,3151.817
1.00889,3127.323
1.08095,3124.243
1.15302,3235.713
1.22508,3321.265
1.29714,3440.099
1.36921,3467.720
1.44127,3407.960
1.51333,3448.280
1.58540,3507.560
1.65746,3530.520
1.72952,3422.800
1.80159,3278.200
1.87365,3100.360
1.94571,2966.960
2.01778,2928.560
2.08984,2913.080
2.16190,2885.920
2.23397,2918.160
2.30603,2892.440
2.37810,2746.560
2.45016,2700.920
2.52222,2490.080
2.59429,2303.680
2.66635,2111.680
2.73841,1909.440
2.81048,1744.640
2.88254,1566.800
