X,Y
0.00000,2847.000
0.07206,3192.943
0.14413,3718.626
0.21619,4176.102
0.28825,4492.713
0.36032,4672.695
0.43238,4867.727
0.50444,4981.342
0.57651,5148.352
0.64857,5244.236
0.72063,5521.753
0.79270,5493.327
0.86476,5532.119
0.93683,5500.854
1.00889,5472.172
1.08095,5407.843
1.15302,5289.371
1.22508,5338.713
1.29714,5442.612
1.36921,5684.978
1.44127,5731.718
1.51333,5845.796
1.58540,5948.696
1.65746,6049.380
1.72952,6331.926
1.80159,6590.668
1.87365,6993.758
1.94571,7500.868
2.01778,8045.729
2.08984,8566.655
2.16190,8907.129
2.23397,9174.480
2.30603,9177.251
2.37810,9084.696
2.45016,9033.180
2.52222,8869.797
2.59429,8877.756
2.66635,8826.844
2.73841,8446.931
2.81048,7974.018
2.88254,7335.211
2.95460,6740.232
3.02667,6260.465
3.09873,5915.543
3.17079,5619.384
3.24286,5350.044
3.31492,5143.233
3.38698,4925.671
3.45905,4710.172
3.53111,4552.660
3.60317,4277.958
3.67524,3746.405
