X,Y
0.00000,2879.000
0.07206,3920.853
0.14413,4790.686
0.21619,5452.318
0.28825,5729.253
0.36032,5876.105
0.43238,5959.400
0.50444,5978.583
0.57651,6019.339
0.64857,6189.242
0.72063,6445.817
0.79270,6891.261
0.86476,7462.281
0.93683,8261.338
1.00889,9151.604
1.08095,10148.655
1.15302,11297.215
1.22508,12202.857
1.29714,12877.525
1.36921,13346.225
1.44127,13606.121
1.51333,13601.716
1.58540,13296.240
1.65746,12497.245
1.72952,11270.869
1.80159,10303.722
1.87365,10232.388
1.94571,10716.853
2.01778,11505.028
2.08984,11832.054
2.16190,12096.978
2.23397,11462.306
2.30603,10895.678
2.37810,10040.725
2.45016,9107.617
2.52222,8114.425
2.59429,7190.941
2.66635,6561.374
2.73841,6148.355
2.81048,5857.385
2.88254,5597.255
2.95460,5420.094
3.02667,5230.568
3.09873,5187.746
3.17079,5052.543
3.24286,4857.453
3.31492,4683.960
3.38698,4435.005
3.45905,4277.302
3.53111,3961.153
3.60317,3668.137
3.67524,3241.143
