X,Y
0.00000,4377.000
0.07206,4343.344
0.14413,4660.149
0.21619,5010.254
0.28825,5144.667
0.36032,5350.648
0.43238,5495.578
0.50444,5436.488
0.57651,5391.781
0.64857,5478.163
0.72063,5600.743
0.79270,5663.100
0.86476,5685.623
0.93683,5797.537
1.00889,5925.882
1.08095,6008.013
1.15302,6032.256
1.22508,6102.889
1.29714,6203.330
1.36921,6330.454
1.44127,6684.137
1.51333,6834.614
1.58540,6889.700
1.65746,6995.600
1.72952,6850.000
1.80159,6949.800
1.87365,6956.500
1.94571,6950.400
2.01778,6946.600
2.08984,7039.700
2.16190,7007.500
2.23397,6913.100
2.30603,6989.700
2.37810,6952.100
2.45016,7024.900
2.52222,6846.000
2.59429,6705.700
2.66635,6694.500
2.73841,6293.600
2.81048,6262.100
2.88254,6024.299
2.95460,6060.838
3.02667,5897.051
3.09873,5885.288
3.17079,5803.481
3.24286,5872.813
3.31492,5778.808
3.38698,5875.766
3.45905,5764.959
3.53111,5802.292
3.60317,5784.214
3.67524,5750.135
3.74730,5641.138
3.81937,5620.648
3.89143,5503.484
3.96349,5506.029
4.03556,5500.119
4.10762,5345.158
4.17968,5203.226
4.25175,4922.067
4.32381,4647.985
