X,Y
0.00000,6407.000
0.07206,6699.407
0.14413,6582.939
0.21619,6313.127
0.28825,6104.529
0.36032,5771.832
0.43238,5393.202
0.50444,5222.524
0.57651,5218.389
0.64857,5285.423
0.72063,5594.623
0.79270,5623.561
0.86476,5560.961
0.93683,5487.522
1.00889,5331.624
1.08095,5188.329
1.15302,5056.086
1.22508,4821.597
1.29714,4786.195
1.36921,5012.812
1.44127,5133.343
1.51333,5583.656
1.58540,5766.104
1.65746,5760.740
1.72952,5638.873
1.80159,5466.164
1.87365,5336.411
1.94571,5410.382
2.01778,5578.917
2.08984,5609.955
2.16190,5399.082
2.23397,5095.726
