X,Y
0.00000,4539.000
0.07206,4320.000
0.14413,4328.000
0.21619,4539.000
0.28825,4745.000
0.36032,4796.000
0.43238,4978.000
0.50444,5084.000
0.57651,4863.000
0.64857,4819.000
0.72063,4488.000
0.79270,4579.000
0.86476,4440.000
0.93683,4442.000
1.00889,4374.000
1.08095,4366.000
1.15302,4386.000
1.22508,4316.000
1.29714,4079.000
1.36921,4039.000
1.44127,3960.000
1.51333,3991.000
1.58540,4041.000
1.65746,4000.547
1.72952,3783.025
1.80159,3656.560
1.87365,3419.777
1.94571,3370.560
2.01778,3265.978
2.08984,3017.786
2.16190,2831.527
2.23397,2660.420
2.30603,2548.744
2.37810,2501.540
2.45016,2498.703
2.52222,2399.069
2.59429,2318.299
