X,Y
0.00000,3126.000
0.07206,3140.884
0.14413,3167.999
0.21619,3195.314
0.28825,3258.282
0.36032,3366.065
0.43238,3196.237
0.50444,3158.437
0.57651,3101.941
0.64857,3091.885
0.72063,3156.294
0.79270,3281.022
0.86476,3285.406
0.93683,3357.201
1.00889,3348.016
1.08095,3344.942
1.15302,3327.855
1.22508,3423.657
1.29714,3419.324
1.36921,3462.208
1.44127,3344.249
1.51333,3250.622
1.58540,3150.908
1.65746,3046.979
1.72952,3024.534
1.80159,2994.140
1.87365,3007.969
1.94571,3074.064
2.01778,3109.196
2.08984,3065.667
2.16190,2879.855
2.23397,2843.487
2.30603,2690.627
2.37810,2481.971
