X,Y
0.00000,3781.000
0.07206,3877.512
0.14413,4006.802
0.21619,4063.322
0.28825,4296.999
0.36032,4237.906
0.43238,4086.435
0.50444,4224.857
0.57651,4277.739
0.64857,4261.699
0.72063,4166.796
0.79270,4090.286
0.86476,4148.926
0.93683,4035.914
1.00889,3982.922
1.08095,4014.661
1.15302,4018.700
1.22508,4026.363
1.29714,4118.282
1.36921,4133.610
1.44127,4208.492
1.51333,4296.939
1.58540,4453.720
1.65746,4474.668
1.72952,4218.458
1.80159,4424.441
1.87365,4305.811
1.94571,4311.194
2.01778,4417.704
2.08984,4372.315
2.16190,4298.467
2.23397,4163.290
2.30603,3973.310
2.37810,3868.900
2.45016,3726.131
