X,Y
0.00000,3711.000
0.07206,3981.728
0.14413,4270.082
0.21619,4259.819
0.28825,4365.704
0.36032,4403.593
0.43238,4494.490
0.50444,4512.561
0.57651,4799.211
0.64857,4962.360
0.72063,5136.650
0.79270,5102.096
0.86476,5335.637
0.93683,5650.234
1.00889,5765.394
1.08095,6064.414
1.15302,6311.113
1.22508,6445.086
1.29714,6596.479
1.36921,6676.897
1.44127,6894.060
1.51333,7459.250
1.58540,7702.724
1.65746,7662.900
1.72952,7611.965
1.80159,7778.308
1.87365,7858.927
1.94571,7769.116
2.01778,8269.521
2.08984,8385.174
2.16190,8195.066
2.23397,8047.563
2.30603,7843.190
2.37810,7627.326
2.45016,7477.424
2.52222,7373.439
2.59429,7305.935
2.66635,7237.300
2.73841,7142.046
2.81048,6934.733
2.88254,6788.453
2.95460,6814.033
3.02667,6877.037
3.09873,6890.118
3.17079,6967.535
3.24286,6965.247
3.31492,6870.083
3.38698,6632.552
3.45905,6356.359
3.53111,6250.606
3.60317,6346.609
3.67524,6499.581
3.74730,6398.951
3.81937,6249.689
3.89143,6120.500
3.96349,6235.164
4.03556,6518.775
4.10762,6652.510
4.17968,6716.528
