X,Y
0.00000,4603.000
0.07206,4722.687
0.14413,4851.799
0.21619,4829.597
0.28825,4904.880
0.36032,5013.893
0.43238,5321.677
0.50444,5477.708
0.57651,6002.910
0.64857,6115.437
0.72063,6383.208
0.79270,6426.750
0.86476,6517.528
0.93683,6490.351
1.00889,6552.588
1.08095,6701.873
1.15302,6612.736
1.22508,6741.088
1.29714,7170.025
1.36921,7109.895
1.44127,7150.561
1.51333,6880.403
1.58540,6945.921
1.65746,6989.890
1.72952,6803.146
1.80159,6631.312
1.87365,6532.858
1.94571,6641.055
2.01778,6724.742
2.08984,6840.893
2.16190,6734.122
2.23397,6449.014
2.30603,6134.657
2.37810,5555.443
2.45016,5111.068
2.52222,4587.198
2.59429,4383.085
2.66635,4293.870
