X,Y
0.00000,4731.000
0.07206,4963.126
0.14413,4946.377
0.21619,5247.521
0.28825,5242.896
0.36032,5380.937
0.43238,5646.062
0.50444,5818.089
0.57651,5843.767
0.64857,6035.541
0.72063,6389.883
0.79270,6527.732
0.86476,6692.921
0.93683,7020.479
1.00889,7257.959
1.08095,7432.057
1.15302,7474.466
1.22508,7383.500
1.29714,7147.250
1.36921,7120.050
1.44127,7276.700
1.51333,7094.900
1.58540,7279.850
1.65746,7416.750
1.72952,7445.900
1.80159,7427.600
1.87365,7382.350
1.94571,7125.100
2.01778,7228.900
2.08984,7274.550
2.16190,7349.400
2.23397,6974.400
2.30603,6698.600
2.37810,6741.050
2.45016,6556.393
2.52222,6470.072
2.59429,6451.579
2.66635,6278.120
2.73841,6399.634
2.81048,6631.548
2.88254,6673.015
2.95460,6643.777
3.02667,6742.047
3.09873,6893.072
3.17079,6977.195
3.24286,6626.254
3.31492,6308.130
3.38698,6021.443
3.45905,5840.261
3.53111,5575.911
3.60317,5494.406
3.67524,5567.461
3.74730,5615.320
3.81937,5601.163
3.89143,5745.560
3.96349,5728.110
4.03556,5607.770
4.10762,5414.380
