X,Y
0.00000,8379.000
0.07206,9281.078
0.14413,9583.548
0.21619,9057.935
0.28825,8500.375
0.36032,7989.196
0.43238,7864.383
0.50444,8151.320
0.57651,8704.251
0.64857,9551.370
0.72063,10434.380
0.79270,10816.869
0.86476,11406.181
0.93683,11307.255
1.00889,10646.516
1.08095,10750.701
1.15302,10771.012
1.22508,10628.605
1.29714,10150.059
1.36921,10160.374
1.44127,10293.888
1.51333,10595.708
1.58540,11177.782
1.65746,11814.450
1.72952,11984.555
1.80159,12212.561
1.87365,12288.566
1.94571,12381.716
2.01778,12074.110
2.08984,11273.678
2.16190,10334.171
2.23397,9344.330
2.30603,8332.743
2.37810,7565.957
