X,Y
0.00000,4166.000
0.07206,4381.474
0.14413,4575.329
0.21619,4682.725
0.28825,4730.585
0.36032,5074.467
0.43238,5077.593
0.50444,5155.139
0.57651,5174.902
0.64857,5195.926
0.72063,5140.965
0.79270,5085.384
0.86476,5049.021
0.93683,4928.591
1.00889,5157.991
1.08095,5190.868
1.15302,5302.376
1.22508,5229.883
1.29714,5436.424
1.36921,5545.959
1.44127,5392.843
1.51333,5342.347
1.58540,5120.986
1.65746,5275.955
1.72952,5229.472
1.80159,5154.418
1.87365,5095.961
1.94571,5083.345
2.01778,5086.967
2.08984,5100.317
2.16190,5250.626
2.23397,5491.916
2.30603,5522.440
2.37810,5489.214
2.45016,5603.738
2.52222,5405.361
2.59429,5486.097
2.66635,5452.547
2.73841,5420.485
2.81048,5380.092
2.88254,5368.240
2.95460,5206.822
3.02667,4988.174
