X,Y
0.00000,3002.000
0.07206,3373.748
0.14413,3578.841
0.21619,3697.134
0.28825,3753.399
0.36032,3809.763
0.43238,3919.282
0.50444,4056.034
0.57651,4209.698
0.64857,4372.798
0.72063,4458.854
0.79270,4357.171
0.86476,4155.118
0.93683,3997.010
1.00889,3868.203
1.08095,3855.765
1.15302,4056.010
1.22508,3916.458
1.29714,4020.490
1.36921,4115.361
1.44127,4181.791
1.51333,4210.555
1.58540,4245.282
1.65746,4161.507
1.72952,4323.484
1.80159,4393.491
1.87365,3986.070
1.94571,3985.500
2.01778,3956.452
2.08984,3973.918
2.16190,4072.198
2.23397,4197.188
2.30603,4255.395
2.37810,4307.512
2.45016,4246.806
2.52222,4212.903
2.59429,4446.243
2.66635,4400.625
2.73841,4392.745
2.81048,4507.555
2.88254,4498.742
2.95460,4404.416
3.02667,4485.140
3.09873,4401.590
3.17079,4382.715
3.24286,4439.086
3.31492,4464.420
3.38698,4400.335
3.45905,4345.895
3.53111,4262.924
3.60317,4033.271
3.67524,4189.971
3.74730,4052.549
3.81937,3927.034
3.89143,3672.715
