X,Y
0.00000,4482.000
0.07206,4621.224
0.14413,4892.286
0.21619,5248.483
0.28825,5379.030
0.36032,5585.946
0.43238,5506.550
0.50444,5465.282
0.57651,5588.853
0.64857,5215.387
0.72063,4816.854
0.79270,4661.979
0.86476,4608.979
0.93683,4707.564
1.00889,4767.338
1.08095,4845.648
1.15302,4793.238
1.22508,4861.946
1.29714,4884.388
1.36921,4911.907
1.44127,4936.698
1.51333,4788.076
1.58540,4965.201
1.65746,4961.886
1.72952,5035.311
1.80159,4936.325
1.87365,4898.982
1.94571,4728.487
2.01778,4756.807
2.08984,4721.793
2.16190,4648.544
2.23397,4687.309
2.30603,4669.803
2.37810,4603.839
2.45016,4646.538
2.52222,4385.947
2.59429,4578.364
2.66635,4517.891
2.73841,4430.902
2.81048,4234.331
2.88254,4172.352
2.95460,4114.002
3.02667,4020.763
3.09873,4097.850
