X,Y
0.00000,2637.000
0.07206,2572.729
0.14413,2499.903
0.21619,2572.954
0.28825,2664.307
0.36032,2639.315
0.43238,2621.910
0.50444,2642.397
0.57651,2692.440
0.64857,3039.706
0.72063,3099.271
0.79270,3362.383
0.86476,3583.469
0.93683,3794.297
1.00889,3793.717
1.08095,3807.324
1.15302,3798.563
1.22508,3767.429
1.29714,3649.767
1.36921,3605.888
1.44127,3547.930
1.51333,3691.899
1.58540,3811.197
1.65746,3905.298
1.72952,3927.300
1.80159,3864.546
1.87365,3776.876
1.94571,3769.252
2.01778,3660.635
2.08984,3563.048
2.16190,3587.586
2.23397,3572.772
2.30603,3503.087
2.37810,3493.584
2.45016,3407.883
2.52222,3248.772
2.59429,3174.482
2.66635,3062.133
2.73841,2994.200
2.81048,2921.177
2.88254,3067.633
2.95460,3069.457
3.02667,3067.574
3.09873,3109.503
3.17079,2909.589
3.24286,2915.363
3.31492,2979.705
3.38698,2899.154
3.45905,2843.310
3.53111,2945.120
3.60317,3214.460
3.67524,2926.480
3.74730,2910.179
3.81937,2858.559
3.89143,2772.075
3.96349,2694.528
