X,Y
0.00000,2895.000
0.07206,3207.494
0.14413,3509.427
0.21619,3705.477
0.28825,3880.940
0.36032,4187.771
0.43238,4457.171
0.50444,4503.926
0.57651,4493.395
0.64857,4583.330
0.72063,5040.868
0.79270,5321.376
0.86476,5082.355
0.93683,4774.928
1.00889,4310.963
1.08095,4331.655
1.15302,4571.075
1.22508,4645.333
1.29714,4547.521
1.36921,4237.578
1.44127,4261.363
1.51333,4407.543
1.58540,4443.019
1.65746,4478.727
1.72952,4211.398
1.80159,4280.893
1.87365,4358.876
1.94571,4284.196
2.01778,4246.881
2.08984,4258.788
2.16190,4064.413
2.23397,4094.111
2.30603,4054.777
2.37810,4093.335
2.45016,3952.041
2.52222,3938.254
2.59429,3732.580
2.66635,3617.213
2.73841,3761.468
2.81048,3691.252
2.88254,3650.245
2.95460,3531.182
3.02667,3328.919
3.09873,3251.522
