X,Y
0.00000,3366.000
0.07206,3238.596
0.14413,3386.907
0.21619,3378.048
0.28825,3427.110
0.36032,3340.998
0.43238,3453.424
0.50444,3603.032
0.57651,3650.789
0.64857,3655.759
0.72063,3691.557
0.79270,3702.093
0.86476,3734.192
0.93683,3912.856
1.00889,3978.166
1.08095,3966.846
1.15302,3911.237
1.22508,4017.247
1.29714,4083.443
1.36921,4376.874
1.44127,4492.544
1.51333,4513.607
1.58540,4493.678
1.65746,4242.465
1.72952,4260.143
1.80159,4288.604
1.87365,4277.993
1.94571,4210.426
2.01778,4213.156
2.08984,4093.542
2.16190,4041.160
2.23397,4173.280
2.30603,4018.360
