X,Y
0.00000,3489.000
0.07206,3689.605
0.14413,3889.168
0.21619,3858.313
0.28825,3795.199
0.36032,3819.580
0.43238,3966.234
0.50444,4306.472
0.57651,4430.544
0.64857,4577.253
0.72063,4723.336
0.79270,4787.993
0.86476,4803.239
0.93683,4807.923
1.00889,4961.014
1.08095,5137.045
1.15302,5088.694
1.22508,5141.017
1.29714,5012.793
1.36921,4912.751
1.44127,4697.349
1.51333,4399.851
1.58540,4405.713
1.65746,4426.612
1.72952,4129.152
1.80159,3927.610
1.87365,3880.116
1.94571,3489.299
2.01778,3707.001
2.08984,3730.268
2.16190,3983.300
2.23397,4031.469
2.30603,4327.979
2.37810,4443.253
2.45016,4307.973
2.52222,4301.931
2.59429,4341.111
2.66635,4168.275
2.73841,4010.520
2.81048,4058.300
2.88254,4095.667
2.95460,3855.621
3.02667,3862.125
3.09873,4032.489
3.17079,3893.575
3.24286,3858.786
3.31492,3745.270
3.38698,3554.754
3.45905,3518.226
3.53111,3378.893
3.60317,3237.460
