X,Y
0.00000,4123.000
0.07206,4548.368
0.14413,4862.390
0.21619,5150.864
0.28825,5709.029
0.36032,5843.588
0.43238,5939.802
0.50444,6176.456
0.57651,6627.138
0.64857,6886.225
0.72063,6892.561
0.79270,6498.944
0.86476,6229.296
0.93683,5823.247
1.00889,5639.808
1.08095,5513.140
1.15302,5792.917
1.22508,5909.626
1.29714,6145.920
1.36921,6441.678
1.44127,6414.718
1.51333,6325.589
1.58540,6165.594
1.65746,6146.806
1.72952,5877.468
1.80159,5769.563
1.87365,5334.179
1.94571,5030.756
2.01778,4963.874
2.08984,5033.858
2.16190,5333.077
2.23397,5573.855
2.30603,5795.909
2.37810,5823.500
2.45016,5789.623
2.52222,5929.192
2.59429,6062.254
2.66635,6082.384
2.73841,6160.699
2.81048,6050.675
2.88254,5969.095
2.95460,5645.679
3.02667,5303.216
3.09873,4958.476
3.17079,4703.600
3.24286,4661.500
3.31492,4821.779
3.38698,4852.832
3.45905,4788.156
3.53111,4938.614
3.60317,4982.165
3.67524,4994.431
