X,Y
0.00000,3568.000
0.07206,3857.146
0.14413,3920.259
0.21619,4022.731
0.28825,3937.875
0.36032,3988.018
0.43238,4112.985
0.50444,4023.462
0.57651,4045.745
0.64857,4063.102
0.72063,4039.744
0.79270,4021.879
0.86476,4015.929
0.93683,4118.036
1.00889,4127.281
1.08095,4155.179
1.15302,4156.564
1.22508,4165.314
1.29714,4083.024
1.36921,4082.330
1.44127,4103.265
1.51333,4130.131
1.58540,4147.737
1.65746,4242.590
1.72952,4253.202
1.80159,4279.282
1.87365,4211.708
1.94571,4254.064
2.01778,4276.998
2.08984,4139.144
2.16190,4147.727
2.23397,4189.387
2.30603,4158.139
2.37810,4122.171
2.45016,4190.312
2.52222,4257.571
2.59429,4375.761
2.66635,4375.351
2.73841,4468.788
2.81048,4417.901
2.88254,4425.516
2.95460,4455.689
3.02667,4645.276
3.09873,4756.050
3.17079,4829.250
3.24286,4848.903
3.31492,4901.543
3.38698,4714.788
3.45905,4665.969
3.53111,4613.545
3.60317,4551.966
3.67524,4489.007
3.74730,4512.936
3.81937,4557.734
3.89143,4614.150
3.96349,4522.123
4.03556,4480.266
4.10762,4446.536
4.17968,4330.528
4.25175,4414.976
4.32381,4475.708
4.39587,4493.350
4.46794,4332.462
4.54000,4235.722
4.61206,4126.568
4.68413,3995.314
4.75619,3876.813
4.82825,3780.973
4.90032,3736.939
4.97238,3683.505
5.04444,3612.798
5.11651,3490.097
5.18857,3450.227
5.26063,3355.685
5.33270,3307.364
5.40476,3255.952
5.47683,3100.864
5.54889,3196.789
5.62095,3485.411
5.69302,3625.380
5.76508,3744.327
5.83714,3835.197
5.90921,3938.700
5.98127,3983.527
6.05333,3935.145
6.12540,3895.038
6.19746,3797.903
6.26952,3702.101
6.34159,3622.458
