X,Y
0.00000,3921.000
0.07206,4026.281
0.14413,4077.995
0.21619,4212.252
0.28825,4226.649
0.36032,4318.171
0.43238,4358.924
0.50444,4420.347
0.57651,4622.033
0.64857,4635.809
0.72063,4793.454
0.79270,4858.623
0.86476,4941.383
0.93683,4786.524
1.00889,4700.138
1.08095,4734.931
1.15302,4706.521
1.22508,4829.158
1.29714,4845.855
1.36921,4822.034
1.44127,4870.087
1.51333,4962.191
1.58540,4966.209
1.65746,5010.721
1.72952,5080.474
1.80159,5165.724
1.87365,5194.467
1.94571,5319.078
2.01778,5374.136
2.08984,5422.708
2.16190,5550.456
2.23397,5651.295
2.30603,5766.478
2.37810,5746.821
2.45016,5706.522
2.52222,5753.257
2.59429,5687.688
2.66635,5562.772
2.73841,5390.619
2.81048,5127.865
2.88254,4923.583
2.95460,4851.548
3.02667,5011.843
3.09873,5076.445
3.17079,5107.565
3.24286,5051.649
3.31492,4913.082
3.38698,4923.478
3.45905,4970.003
3.53111,5100.392
3.60317,5167.710
3.67524,4950.997
3.74730,4897.191
3.81937,4848.927
3.89143,4805.098
3.96349,4808.235
4.03556,4482.156
4.10762,4177.659
